Date,Ticker,Ticker_name,Exposure,Category,model_score
2026-03-10,JPM,JPMORGAN CHASE & CO.,Financials,Financials,12.0
2026-03-10,KDP,KEURIG DR PEPPER INC.,Consumer Staples,Consumer Staples,1.0
2026-03-10,KEY,KEYCORP,Financials,Financials,44.0
2026-03-10,KEYS,"KEYSIGHT TECHNOLOGIES, INC.",Information Technology,Information Technology,35.0
2026-03-10,KHC,THE KRAFT HEINZ COMPANY,Consumer Staples,Consumer Staples,62.0
2026-03-10,KIM,KIMCO REALTY .,Real Estate,Real Estate,-93.0
2026-03-10,KKR,KKR & CO. INC.,Financials,Financials,-39.0
2026-03-10,KLAC,KLA ,Information Technology,Information Technology,42.0
2026-03-10,KMB,KIMBERLY-CLARK ,Consumer Staples,Consumer Staples,8.0
2026-03-10,KMI,"KINDER MORGAN, INC.",Energy,Energy,17.0
2026-03-10,KO,THE COCA-COLA COMPANY,Consumer Staples,Consumer Staples,43.0
2026-03-10,KR,THE KROGER CO.,Consumer Staples,Consumer Staples,-11.0
2026-03-10,KVUE,KENVUE INC.,Consumer Staples,Consumer Staples,-22.0
2026-03-10,L,LOEWS ,Financials,Financials,51.0
2026-03-10,LDOS,"LEIDOS HOLDINGS, INC.",Industrials,Industrials,12.0
2026-03-10,LEN,LENNAR ,Consumer Discretionary,Consumer Discretionary,-26.0
2026-03-10,LH,LABORATORY  OF AMERICA HOLDINGS,Health Care,Health Care,19.0
2026-03-10,LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,Industrials,19.0
2026-03-10,LII,LENNOX INTERNATIONAL INC.,Industrials,Industrials,-16.0
2026-03-10,LIN,LINDE PUBLIC LIMITED COMPANY,Materials,Materials,16.0
2026-03-10,LLY,ELI LILLY AND COMPANY,Health Care,Health Care,13.0
2026-03-10,LMT,LOCKHEED MARTIN ,Industrials,Industrials,16.0
2026-03-10,LNT,ALLIANT ENERGY ,Utilities,Utilities,-7.0
2026-03-10,LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,-10.0
2026-03-10,LQD,ISHARES:IBOXX $IG CORP,Bonds,Bonds,62.0
2026-03-10,LRCX,LAM RESEARCH ,Information Technology,Information Technology,42.0
2026-03-10,LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,Consumer Discretionary,-60.0
2026-03-10,LUV,SOUTHWEST AIRLINES CO.,Industrials,Industrials,-15.0
2026-03-10,LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,Consumer Discretionary,36.0
2026-03-10,LW,"LAMB WESTON HOLDINGS, INC.",Consumer Staples,Consumer Staples,-13.0
2026-03-10,LYB,LYONDELLBASELL INDUSTRIES NV,Materials,Materials,-26.0
2026-03-10,LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,Communication Services,-57.0
2026-03-10,MA,MASTERCARD INC..,Financials,Financials,-32.0
2026-03-10,MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,Real Estate,-16.0
2026-03-10,MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,Consumer Discretionary,23.0
2026-03-10,MAS,MASCO ,Industrials,Industrials,26.0
2026-03-10,MCD,MCDONALD'S ,Consumer Discretionary,Consumer Discretionary,24.0
2026-03-10,MCHI,ISHARES:MSCI CHINA,,Foreign,34.0
2026-03-10,MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,Information Technology,4.0
2026-03-10,MCK,MCKESSON ,Health Care,Health Care,-18.0
2026-03-10,MCO,MOODY'S ,Financials,Financials,-1.0
2026-03-10,MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,Consumer Staples,33.0
2026-03-10,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,Health Care,73.0
2026-03-10,MDY,SPDR S&P MIDCAP 400 ETF,,Sector & Style ETFs,9.0
2026-03-10,MET,"METLIFE, INC.",Financials,Financials,-59.0
2026-03-10,META,"META PLATFORMS, INC.",Communication Services,Communication Services,-15.0
2026-03-10,MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Consumer Discretionary,-13.0
2026-03-10,MKC,"MCCORMICK & COMPANY, INC.",Consumer Staples,Consumer Staples,72.0
2026-03-10,MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,Materials,20.0
2026-03-10,MMM,3M COMPANY,Industrials,Industrials,12.0
2026-03-10,MNST,MONSTER BEVERAGE ,Consumer Staples,Consumer Staples,14.0
2026-03-10,MO,"ALTRIA GROUP, INC.",Consumer Staples,Consumer Staples,33.0
2026-03-10,MOH,"MOLINA HEALTHCARE, INC.",Health Care,Health Care,-83.0
2026-03-10,MOS,THE MOSAIC COMPANY,Materials,Materials,44.0
2026-03-10,MP,MP MATERIALS CORP,,MR Discretion,42.0
2026-03-10,MPC,MARATHON PETROLEUM ,Energy,Energy,-28.0
2026-03-10,MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,Information Technology,35.0
2026-03-10,MRK,"MERCK & CO., INC.",Health Care,Health Care,35.0
2026-03-10,MRNA,"MODERNA, INC.",Health Care,Health Care,-53.0
2026-03-10,MRSH,"MARSH & MCLENNAN COMPANIES, INC.",Financials,Financials,-26.0
2026-03-10,MS,MORGAN STANLEY,Financials,Financials,16.0
2026-03-10,MSCI,MSCI INC.,Financials,Financials,-11.0
2026-03-10,MSFT,MICROSOFT ,Information Technology,Information Technology,-21.0
2026-03-10,MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,Information Technology,17.0
2026-03-10,MTB,M&T BANK ,Financials,Financials,-13.0
2026-03-10,MTCH,"MATCH GROUP, INC.",Communication Services,Communication Services,26.0
2026-03-10,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,Health Care,36.0
2026-03-10,MTUM,ISHARES:MSCI USA MOM FCT,,Sector & Style ETFs,4.0
2026-03-10,MU,"MICRON TECHNOLOGY, INC.",Information Technology,Information Technology,42.0
2026-03-10,MUB,ISHARES:NATL MUNI BOND,,Bonds,60.0
2026-03-10,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,Consumer Discretionary,-22.0
2026-03-10,NDAQ,"NASDAQ, INC.",Financials,Financials,-53.0
2026-03-10,NDSN,NORDSON ,Industrials,Industrials,2.0
2026-03-10,NDX,NASDAQ 100 INDEX,,Indices,-4.0
2026-03-10,NEE,"NEXTERA ENERGY, INC.",Utilities,Utilities,51.0
2026-03-10,NEM,NEWMONT ,Materials,Materials,28.0
2026-03-10,NFLX,"NETFLIX, INC.",Communication Services,Communication Services,-32.0
2026-03-10,NI,NISOURCE INC.,Utilities,Utilities,29.0
2026-03-10,NKE,"NIKE, INC.",Consumer Discretionary,Consumer Discretionary,32.0
2026-03-10,NOC,NORTHROP GRUMMAN ,Industrials,Industrials,35.0
2026-03-10,NORW,GLBL X MSCI NORWAY ETF,,Foreign,44.0
2026-03-10,NOV,NOV INC.,,MR Discretion,44.0
2026-03-10,NOW,"SERVICENOW, INC.",Information Technology,Information Technology,-40.0
2026-03-10,NQ=F,NASDAQ 100 FUTURES,,Futures,-4.0
2026-03-10,NRG,"NRG ENERGY, INC.",Utilities,Utilities,-19.0
2026-03-10,NSC,NORFOLK SOUTHERN ,Industrials,Industrials,7.0
2026-03-10,NTAP,"NETAPP, INC.",Information Technology,Information Technology,-44.0
2026-03-10,NTRS,NORTHERN TRUST ,Financials,Financials,-15.0
2026-03-10,NUE,NUCOR ,Materials,Materials,9.0
2026-03-10,NVDA,NVIDIA ,Information Technology,Information Technology,-6.0
2026-03-10,NVR,"NVR, INC.",Consumer Discretionary,Consumer Discretionary,27.0
2026-03-10,NWSA,NEWS CORP.,Communication Services,Communication Services,-73.0
2026-03-10,NXPI,NXP SEMICONDUCTORS NV,Information Technology,Information Technology,4.0
2026-03-10,O,REALTY INCOME ,Real Estate,Real Estate,42.0
2026-03-10,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,Industrials,-8.0
2026-03-10,OEF,ISHARES:S&P 100,,Sector & Style ETFs,-34.0
2026-03-10,OKE,"ONEOK, INC.",Energy,Energy,-41.0
2026-03-10,OMC,OMNICOM GROUP INC.,Communication Services,Communication Services,-31.0
2026-03-10,ON,ON SEMICONDUCTOR ,Information Technology,Information Technology,33.0
2026-03-10,ORCL,ORACLE ,Information Technology,Information Technology,-18.0
2026-03-10,ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,Consumer Discretionary,-21.0
2026-03-10,OTIS,OTIS WORLDWIDE ,Industrials,Industrials,45.0
2026-03-10,OXY,OCCIDENTAL PETROLEUM ,Energy,Energy,-20.0
2026-03-10,PAM,PAMPA ENERGIA SA,,MR Discretion,-2.0
2026-03-10,PANW,"PALO ALTO NETWORKS, INC.",Information Technology,Information Technology,-54.0
2026-03-10,PAYC,"PAYCOM SOFTWARE, INC.",Industrials,Industrials,-37.0
2026-03-10,PAYX,"PAYCHEX, INC.",Industrials,Industrials,-60.0
2026-03-10,PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,MR Discretion,-17.0
2026-03-10,PCAR,PACCAR INC,Industrials,Industrials,-3.0
2026-03-10,PCG,PG&E ,Utilities,Utilities,23.0
2026-03-10,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,Utilities,26.0
2026-03-10,PEP,"PEPSICO, INC.",Consumer Staples,Consumer Staples,11.0
2026-03-10,PFE,PFIZER INC.,Health Care,Health Care,-1.0
2026-03-10,PFF,ISHARES:PREF AND INC SEC,,Bonds,14.0
2026-03-10,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,Financials,-10.0
2026-03-10,PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,Consumer Staples,23.0
2026-03-10,PGR,THE PROGRESSIVE ,Financials,Financials,-56.0
2026-03-10,PH,PARKER-HANNIFIN ,Industrials,Industrials,62.0
2026-03-10,PHM,"PULTEGROUP, INC.",Consumer Discretionary,Consumer Discretionary,-6.0
2026-03-10,PKG,PACKAGING  OF AMERICA,Materials,Materials,-18.0
2026-03-10,PLD,"PROLOGIS, INC.",Real Estate,Real Estate,5.0
2026-03-10,PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,Information Technology,-20.0
2026-03-10,PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,Consumer Staples,64.0
2026-03-10,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,Financials,44.0
2026-03-10,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,Industrials,12.0
2026-03-10,PNW,PINNACLE WEST CAPITAL ,Utilities,Utilities,14.0
2026-03-10,PODD,INSULET ,Health Care,Health Care,9.0
2026-03-10,POOL,POOL ,Consumer Discretionary,Consumer Discretionary,37.0
2026-03-10,POWA,INVESCO BLOOMBERG PRICING POWER,,Sector & Style ETFs,14.0
2026-03-10,PPG,"PPG INDUSTRIES, INC.",Materials,Materials,-14.0
2026-03-10,PPL,PPL ,Utilities,Utilities,-47.0
2026-03-10,PPLT,ABRDN:PHYSICAL PLATINUM,,Commodities,45.0
2026-03-10,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,Financials,-33.0
2026-03-10,PSA,PUBLIC STORAGE.,Real Estate,Real Estate,-24.0
2026-03-10,PSKY,PARAMOUNT SKYDANCE ,Communication Services,Communication Services,15.0
2026-03-10,PSX,PHILLIPS 66,Energy,Energy,-10.0
2026-03-10,PTC,PTC INC.,Information Technology,Information Technology,-96.0
2026-03-10,PWR,"QUANTA SERVICES, INC.",Industrials,Industrials,29.0
2026-03-10,PYPL,"PAYPAL HOLDINGS, INC.",Financials,Financials,-35.0
2026-03-10,Q,"QNITY ELECTRONICS, INC.",Information Technology,Information Technology,35.0
2026-03-10,QAT,ISHARES:MSCI QATAR,,Foreign,0.0
2026-03-10,QCOM,QUALCOMM INC.,Information Technology,Information Technology,-26.0
2026-03-10,QQQ,INVESCO QQQ TRUST 1,,Sector & Style ETFs,4.0
2026-03-10,QUAL,ISHARES:MSCI USA QF,,Sector & Style ETFs,22.0
2026-03-10,RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,Consumer Discretionary,19.0
2026-03-10,REG,REGENCY CENTERS ,Real Estate,Real Estate,3.0
2026-03-10,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,Health Care,3.0
2026-03-10,RF,REGIONS FINANCIAL ,Financials,Financials,44.0
2026-03-10,RIG,TRANSOCEAN LTD,,MR Discretion,-7.0
2026-03-10,RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,Financials,-36.0
2026-03-10,RL,RALPH LAUREN ,Consumer Discretionary,Consumer Discretionary,-13.0
2026-03-10,RMD,RESMED INC.,Health Care,Health Care,-17.0
2026-03-10,ROK,"ROCKWELL AUTOMATION, INC.",Industrials,Industrials,16.0
2026-03-10,ROKU,"ROKU, INC.",,MR Discretion,-37.0
2026-03-10,ROL,"ROLLINS, INC.",Industrials,Industrials,16.0
2026-03-10,ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,Information Technology,-7.0
2026-03-10,ROST,"ROSS STORES, INC.",Consumer Discretionary,Consumer Discretionary,-49.0
2026-03-10,RSG,"REPUBLIC SERVICES, INC.",Industrials,Industrials,-15.0
2026-03-10,RSP,INVESCO S&P500 EWGHT,,Sector & Style ETFs,9.0
2026-03-10,RTX,RTX ,Industrials,Industrials,5.0
2026-03-10,RUT,RUSSELL 2000 INDEX,,Indices,9.0
2026-03-10,RVTY,"REVVITY, INC.",Health Care,Health Care,-15.0
2026-03-10,SBAC,SBA COMMUNICATIONS ,Real Estate,Real Estate,-25.0
2026-03-10,SBLK,STAR BULK CARRIERS CORP.,,MR Discretion,35.0
2026-03-10,SBUX,STARBUCKS ,Consumer Discretionary,Consumer Discretionary,6.0
2026-03-10,SCHP,SCHWAB STR:US TIPS,,Bonds,27.0
2026-03-10,SCHW,THE CHARLES SCHWAB ,Financials,Financials,-61.0
2026-03-10,SD,"SANDRIDGE ENERGY, INC.",,MR Discretion,24.0
2026-03-10,SDY,SPDR S&P DIVIDEND,,Sector & Style ETFs,36.0
2026-03-10,SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,Materials,28.0
2026-03-10,SHY,ISHARES:1-3 TRS BD ETF,Bonds,Bonds,0.0
2026-03-10,SILJ,ETFMG PRIME JR SILVR MNR,,Commodities,54.0
2026-03-10,SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,Consumer Staples,47.0
2026-03-10,SLB,SCHLUMBERGER N.V.,Energy,Energy,32.0
2026-03-10,SLV,ISHARES:SILVER TRUST,,Commodities,20.0
2026-03-10,SM,SM ENERGY COMPANY,,MR Discretion,-16.0
2026-03-10,SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,Information Technology,-37.0
2026-03-10,SMH,VANECK:SEMICONDUCTOR,,Sector & Style ETFs,32.0
2026-03-10,SNA,SNAP-ON INC.,Industrials,Industrials,-2.0
2026-03-10,SNDK,SANDISK CORPORATION,Information Technology,Information Technology,51.0
2026-03-10,SNPS,"SYNOPSYS, INC.",Information Technology,Information Technology,-37.0
2026-03-10,SO,THE SOUTHERN COMPANY,Utilities,Utilities,2.0
2026-03-10,SOLV,SOLVENTUM ,Health Care,Health Care,30.0
2026-03-10,SOYB,TEUCRIUM:SOYBEAN,,Commodities,-23.0
2026-03-10,SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,Real Estate,-14.0
2026-03-10,SPGI,S&P GLOBAL INC.,Financials,Financials,-32.0
2026-03-10,SPHB,INVESCO S&P500 HI BE,,Sector & Style ETFs,46.0
2026-03-10,SPLV,INVESCO S&P500 LOWVL,,Sector & Style ETFs,1.0
2026-03-10,SPX,S&P 500 INDEX,,Indices,-22.0
2026-03-10,SPY,SPDR S&P 500 ETF,,Sector & Style ETFs,-27.0
2026-03-10,SRE,SEMPRA,Utilities,Utilities,35.0
2026-03-10,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,Health Care,6.0
2026-03-10,STIP,ISHARES:0-5 TIPS BD ETF,Bonds,Bonds,-7.0
2026-03-10,STLA,STELLANTIS NV,,MR Discretion,-16.0
2026-03-10,STLD,"STEEL DYNAMICS, INC.",Materials,Materials,13.0
2026-03-10,STNG,SCORPIO TANKERS INC.,,MR Discretion,16.0
2026-03-10,STT,STATE STREET ,Financials,Financials,35.0
2026-03-10,STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,Information Technology,54.0
2026-03-10,STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,Consumer Staples,-34.0
2026-03-10,SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,Materials,-8.0
2026-03-10,SWK,"STANLEY BLACK & DECKER, INC.",Industrials,Industrials,4.0
2026-03-10,SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,Information Technology,-33.0
2026-03-10,SYF,SYNCHRONY FINANCIAL,Financials,Financials,-2.0
2026-03-10,SYK,STRYKER ,Health Care,Health Care,26.0
2026-03-10,SYY,SYSCO ,Consumer Staples,Consumer Staples,72.0
2026-03-10,T,AT&T INC.,Communication Services,Communication Services,6.0
2026-03-10,TAGS,TEUCRIUM:AGRICULTURAL,,Commodities,-40.0
2026-03-10,TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,Consumer Staples,-2.0
2026-03-10,TDG,TRANSDIGM GROUP INC.,Industrials,Industrials,6.0
2026-03-10,TDW,TIDEWATER INC.,,MR Discretion,-8.0
2026-03-10,TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,Information Technology,34.0
2026-03-10,TECH,BIO-TECHNE ,Health Care,Health Care,14.0
2026-03-10,TECK,TECK RESOURCES LIMITED,,MR Discretion,54.0
2026-03-10,TEL,TE CONNECTIVITY LTD,Information Technology,Information Technology,-14.0
2026-03-10,TER,"TERADYNE, INC.",Information Technology,Information Technology,27.0
2026-03-10,TFC,TRUIST FINANCIAL ,Financials,Financials,36.0
2026-03-10,TGT,TARGET ,Consumer Staples,Consumer Staples,-84.0
2026-03-10,THD,ISHARES:MSCI THAI,,Foreign,28.0
2026-03-10,TIP,ISHARES:TIPS BD ETF,Bonds,Bonds,40.0
2026-03-10,TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,13.0
2026-03-10,TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,Communication Services,-9.0
2026-03-10,TLT,ISHARES:20+ TRS BD ETF,Bonds,Bonds,55.0
2026-03-10,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,Health Care,36.0
2026-03-10,TMUS,"T-MOBILE US, INC.",Communication Services,Communication Services,-31.0
2026-03-10,TNX,10 Y TSY YLD NDX,Yields,Yields,-45.0
2026-03-10,TPL,TEXAS PACIFIC LAND ,Energy,Energy,-1.0
2026-03-10,TPR,"TAPESTRY, INC.",Consumer Discretionary,Consumer Discretionary,51.0
2026-03-10,TRGP,TARGA RESOURCES CORP.,Energy,Energy,-4.0
2026-03-10,TRMB,TRIMBLE INC.,Information Technology,Information Technology,-36.0
2026-03-10,TROW,"T. ROWE PRICE GROUP, INC.",Financials,Financials,23.0
2026-03-10,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,Financials,2.0
2026-03-10,TS,TENARIS SA,,MR Discretion,-11.0
2026-03-10,TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,Consumer Discretionary,43.0
2026-03-10,TSLA,"TESLA, INC.",Consumer Discretionary,Consumer Discretionary,22.0
2026-03-10,TSN,"TYSON FOODS, INC.",Consumer Staples,Consumer Staples,27.0
2026-03-10,TT,TRANE TECHNOLOGIES PLC,Industrials,Industrials,4.0
2026-03-10,TTD,"THE TRADE DESK, INC.",Communication Services,Communication Services,-37.0
2026-03-10,TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,Communication Services,-32.0
2026-03-10,TUR,ISHARES:MSCI TURKEY,,Foreign,59.0
2026-03-10,TXN,TEXAS INSTRUMENTS INC.,Information Technology,Information Technology,23.0
2026-03-10,TXT,TEXTRON INC.,Industrials,Industrials,61.0
2026-03-10,TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,Information Technology,-63.0
2026-03-10,TYX,30 Y TSY YLD NDX,Yields,Yields,-25.0
2026-03-10,UAL,"UNITED AIRLINES HOLDINGS, INC.",Industrials,Industrials,24.0
2026-03-10,UBER,"UBER TECHNOLOGIES, INC.",Industrials,Industrials,-42.0
2026-03-10,UDR,"UDR, INC.",Real Estate,Real Estate,45.0
2026-03-10,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,Health Care,-12.0
2026-03-10,ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,Consumer Discretionary,-18.0
2026-03-10,UNG,UNITED STATES NAT GAS,Energy Complex,Commodities,53.0
2026-03-10,UNH,UNITEDHEALTH GROUP INC.,Health Care,Health Care,-52.0
2026-03-10,UNP,UNION PACIFIC ,Industrials,Industrials,19.0
2026-03-10,UPS,"UNITED PARCEL SERVICE, INC.",Industrials,Industrials,47.0
2026-03-10,URA,GLBL X URANIUM ETF,,Commodities,39.0
2026-03-10,URI,"UNITED RENTALS, INC.",Industrials,Industrials,4.0
2026-03-10,URNM,SPROTT URANIUM MINERS,,MR Discretion,7.0
2026-03-10,USB,U.S. BANCORP,Financials,Financials,36.0
2026-03-10,USO,UNITED STATES OIL FUND,Energy Complex,Commodities,-12.0
2026-03-10,UUP,INVESCO DB USD IDX BL,,Currencies,-37.0
2026-03-10,V,VISA INC.,Financials,Financials,-5.0
2026-03-10,VAL,VALARIS LIMITED,,MR Discretion,1.0
2026-03-10,VICI,VICI PROPERTIES INC.,Real Estate,Real Estate,45.0
2026-03-10,VIX,CBOE MKT VOLATILITY IDX,,Volatility,9.0
2026-03-10,VLO,VALERO ENERGY ,Energy,Energy,20.0
2026-03-10,VLTO,VERALTO ,Industrials,Industrials,-48.0
2026-03-10,VMC,VULCAN MATERIALS COMPANY,Materials,Materials,14.0
2026-03-10,VNM,VANECK:VIETNAM,,Foreign,44.0
2026-03-10,VRSK,"VERISK ANALYTICS, INC.",Industrials,Industrials,-80.0
2026-03-10,VRSN,"VERISIGN, INC.",Information Technology,Information Technology,-57.0
2026-03-10,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,Health Care,-34.0
2026-03-10,VST,VISTRA CORP.,Utilities,Utilities,-31.0
2026-03-10,VTR,"VENTAS, INC.",Real Estate,Real Estate,33.0
2026-03-10,VTRS,VIATRIS INC.,Health Care,Health Care,28.0
2026-03-10,VXN,CBOE NASDAQ MKT VOL NDX,,Volatility,36.0
2026-03-10,VZ,VERIZON COMMUNICATIONS INC.,Communication Services,Communication Services,-10.0
2026-03-10,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES ,Industrials,Industrials,6.0
2026-03-10,WAT,WATERS ,Health Care,Health Care,-2.0
2026-03-10,WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,Communication Services,-1.0
2026-03-10,WDAY,"WORKDAY, INC.",Information Technology,Information Technology,-54.0
2026-03-10,WDC,WESTERN DIGITAL ,Information Technology,Information Technology,54.0
2026-03-10,WEAT,TEUCRIUM:WHEAT,,Commodities,13.0
2026-03-10,WEC,"WEC ENERGY GROUP, INC.",Utilities,Utilities,33.0
2026-03-10,WELL,WELLTOWER INC.,Real Estate,Real Estate,33.0
2026-03-10,WFC,WELLS FARGO & COMPANY,Financials,Financials,-36.0
2026-03-10,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,-22.0
2026-03-10,WMB,"THE WILLIAMS COMPANIES, INC.",Energy,Energy,6.0
2026-03-10,WMT,WALMART INC.,Consumer Staples,Consumer Staples,-20.0
2026-03-10,WRB,W. R. BERKLEY ,Financials,Financials,-25.0
2026-03-10,WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,Consumer Discretionary,-14.0
2026-03-10,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,Health Care,-8.0
2026-03-10,WTW,WILLIS TOWERS WATSON,Financials,Financials,-7.0
2026-03-10,WY,WEYERHAEUSER COMPANY,Real Estate,Real Estate,9.0
2026-03-10,WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,Consumer Discretionary,18.0
2026-03-10,XEL,XCEL ENERGY INC.,Utilities,Utilities,30.0
2026-03-10,XES,SPDR S&P OIL&GAS E&S,,MR Discretion,-11.0
2026-03-10,XLB,SEL SECTOR:MATRLS SPDR,,Sector & Style ETFs,9.0
2026-03-10,XLC,SEL SECTOR:COMM SVC SPDR,,Sector & Style ETFs,-5.0
2026-03-10,XLE,SEL SECTOR:ENERGY SPDR,,Sector & Style ETFs,-3.0
2026-03-10,XLF,SEL SECTOR:FINL S SPDR,,Sector & Style ETFs,-26.0
2026-03-10,XLI,SEL SECTOR:INDUST SPDR,,Sector & Style ETFs,51.0
2026-03-10,XLK,SEL SECTOR:TECH SPDR,,Sector & Style ETFs,4.0
2026-03-10,XLP,SEL SECTOR:C STP SPDR,,Sector & Style ETFs,51.0
2026-03-10,XLRE,SEL SECTOR:RL EST SPDR,,Sector & Style ETFs,-23.0
2026-03-10,XLU,SEL SECTOR:UTIL SPDR,,Sector & Style ETFs,8.0
2026-03-10,XLV,SEL SECTOR:H CARE SPDR,,Sector & Style ETFs,61.0
2026-03-10,XLY,SEL SECTOR:C DSC SPDR,,Sector & Style ETFs,12.0
2026-03-10,XOM,EXXON MOBIL ,Energy,Energy,62.0
2026-03-10,XOP,SPDR S&P OIL&GAS EXP,,MR Discretion,-20.0
2026-03-10,XYL,XYLEM INC.,Industrials,Industrials,-17.0
2026-03-10,XYZ,"BLOCK, INC.",Financials,Financials,-20.0
2026-03-10,YUM,"YUM! BRANDS, INC.",Consumer Discretionary,Consumer Discretionary,27.0
2026-03-10,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,Health Care,-9.0
2026-03-10,ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,Information Technology,-29.0
2026-03-10,ZTS,ZOETIS INC.,Health Care,Health Care,47.0
